med_mass_1 med_mass_2 med_lum_dist log_D_AB
2.874217147972402842e+01 1.592914404661310712e+01 1.339831856649331712e+04 -6.850647990154346445e+00
2.659548826828683943e+01 2.345047207540608980e+01 1.332576471280579062e+04 -7.517292782357888115e+00
2.824961833735230954e+01 2.121212474965275874e+01 1.136770911534690458e+04 -5.937923493331616953e+00
1.320889391232545762e+01 1.205659695668526155e+01 3.633716969931049789e+03 -1.561569996018997131e+01
1.796825476275437694e+01 1.442952663987752970e+01 8.254909332700688537e+03 -1.002721764267702120e+01
1.125502728220639881e+02 8.131871593294293632e+01 5.416269731352819508e+04 -6.853245293130427740e-02
8.319717384086017375e+01 7.234935265639498425e+01 2.199693757341194578e+04 2.526806747338667947e-01
9.543227814523694974e+01 7.343911460479446873e+01 6.843851860657826182e+04 -1.988574221338634374e+00
5.441447450936864527e+01 3.583190459329765076e+01 3.432735269406506268e+04 -4.035806182053104152e+00
3.476837874796934358e+01 2.967804970812617427e+01 1.507181390265324080e+04 -6.339082238836528660e+00
3.413156371060046013e+01 2.426745726217765764e+01 2.329792554427270807e+04 -7.725731112292020697e+00
4.836103359299414706e+01 4.057771811645897486e+01 4.999296248488806668e+03 7.550959405235104782e-01
2.694183208100215765e+01 2.173326626196873690e+01 1.115732776598132659e+04 -6.749874489489130269e+00
1.446439232388993545e+01 1.331550060970231186e+01 4.326016654767319778e+03 -1.392531188575627255e+01
1.382417413593918809e+01 1.092065048126797144e+01 4.726239399899792261e+03 -1.584512316292213008e+01
1.366072357743162335e+01 1.325327536820335439e+01 3.401692957698821829e+03 -1.406303194163497849e+01
4.229011579704023660e+01 3.128856910055402807e+01 3.864221037421958317e+04 -7.177513634220108685e+00
2.514876554826793154e+01 1.451775416222186266e+01 4.253989755618598792e+03 -2.589308863008938033e+00
1.834272073545774973e+01 1.584352396610244895e+01 6.269790364379929088e+03 -8.934794308281873043e+00
7.237555834732626181e+01 6.495039247134026539e+01 2.653417627882762099e+04 -1.761852936282210180e+00
1.982453458687115244e+01 1.566285059096650656e+01 6.765773241071305165e+03 -7.517900906391945526e+00
2.086028931003214026e+01 1.988072739853229365e+01 8.760392521582416521e+03 -7.680734289514406399e+00
2.791073687785427637e+01 1.970816067889010270e+01 1.468355072270748133e+04 -7.121821042035143989e+00
2.429690064103356306e+01 1.964712431570373496e+01 1.049559146692591094e+04 -6.717575964452844772e+00
1.395483796501431151e+01 1.326185903452848613e+01 4.545347809787461301e+03 -1.487097880091518221e+01
3.510325093334010660e+01 2.741510196154561640e+01 2.830222519130066939e+04 -7.569868816664278910e+00
2.075980904322828735e+01 1.674171644304377793e+01 1.050598225478009954e+04 -8.011556017008647501e+00
1.716615447036741315e+01 1.236799434894743221e+01 4.471746405915718242e+03 -9.895337687010611560e+00
8.398224088794924569e+01 3.301045384775022029e+01 2.895757686234982248e+04 7.342787156028087736e-01
1.782431160115513364e+02 1.513424218704804503e+02 2.968083494471689846e+04 2.437666876753183942e+00
8.953456800768533697e+01 6.704900866908963053e+01 4.602043717555396870e+04 -1.110718692840432453e+00
2.929733384694063858e+01 1.973454162085140950e+01 1.794170663854930899e+04 -7.592712862306786548e+00
2.438738520942042243e+01 1.951954864035081272e+01 1.482258919535348468e+04 -8.168912453210495528e+00
1.312411180294641042e+02 8.177496801997375542e+01 1.343690932299772248e+04 2.990662018002460343e+00
4.156521258140332975e+01 3.218245409209148988e+01 2.224257604535963037e+04 -5.885607347176662785e+00
1.420947133556740027e+02 9.885198152819323525e+01 2.785245284324772001e+04 1.849180632275015057e+00
1.506572813611029460e+01 1.337243708534323616e+01 3.336112432904638808e+03 -1.169253417000275519e+01
2.443492983603810487e+01 2.219340223246570076e+01 1.406858724858728965e+04 -8.242624305126337703e+00
4.793309840127294308e+01 3.189135338790531904e+01 1.361160156819047188e+04 -2.132694062989767048e+00
2.068274623923117019e+02 1.683200391525845703e+02 4.771889197177181632e+04 2.873282666076047320e+00
4.262441151354929048e+01 1.880115900769917658e+01 1.291829186520754774e+04 -7.466250508411889086e-01
2.659989912986829452e+01 2.013425936883153966e+01 7.658393051530335470e+03 -4.725999000341190026e+00
4.998014792260445915e+01 4.358652664488419504e+01 1.113233625093674709e+04 -4.500359102993876093e-01
1.168883952606638417e+02 1.060839226975671750e+02 2.595288952780461113e+04 1.425248169416644117e+00
1.404919940134838043e+02 9.393395229484033848e+01 1.905435608482435055e+04 2.319002113178999736e+00
3.910293599794795938e+01 2.598099843682477683e+01 2.297848926950522582e+04 -6.117491054922222560e+00
2.570446145323982634e+01 1.935272391289861460e+01 7.797793271359724713e+03 -4.992106008750674562e+00
5.043784753129279608e+01 4.286345348085265528e+01 4.113425292989409354e+04 -5.641615884589327834e+00
1.693982033459051451e+01 1.361366751857398327e+01 7.091309613822997562e+03 -1.177505365567638052e+01
2.367780977888153160e+01 2.065404092771531452e+01 6.375253908111773853e+03 -5.279032901568658787e+00
2.522696373377261736e+01 1.895739505050399032e+01 1.384946951165649807e+04 -7.696533639065755494e+00
2.218031889390256595e+01 1.926027141597892722e+01 9.282839793566408844e+03 -7.079646860200313085e+00
4.487407149812908358e+01 3.551876769485584617e+01 1.000721650921325272e+04 -1.419425942651699302e+00
1.083305695281199945e+02 6.119789022730460459e+01 2.105146423068463628e+04 1.115036994150834460e+00
5.259284153933760564e+01 4.720751366862202048e+01 1.133295273635681951e+04 1.599888902833086490e-01
2.778555247628125358e+01 1.952124492191819982e+01 1.422768745061103618e+04 -6.985679361744903559e+00
1.101932227861848332e+02 8.208978518525003665e+01 2.660173203877952619e+04 3.986406162897004890e-01
3.051500713443505930e+01 2.686734202426424645e+01 1.462145442759789512e+04 -7.207670076163665840e+00
2.124734155922439527e+01 1.903558853340119228e+01 9.136215510792872010e+03 -7.477990644619215033e+00
2.167887364868397881e+01 1.325423541593076848e+01 7.335879383973137010e+03 -7.203889964141781732e+00
3.694187622669991811e+01 2.607890025802031531e+01 2.303874651592045848e+04 -6.782862906926990121e+00
9.427648907781735943e+01 5.878100350225190596e+01 3.780333886155643268e+04 -7.481940999528831071e-01
6.584217414485524955e+01 5.607775264203917231e+01 1.293038471289012523e+04 5.657051332410745204e-01
5.055053070086648859e+01 4.161457563102237600e+01 2.929220083575907120e+04 -4.623714255677416674e+00
7.137858760217530119e+01 5.836118701837933997e+01 1.241562504322082896e+04 9.450239798813981906e-01
5.736308900161748170e+01 4.286736290770112134e+01 5.083786613275486161e+04 -4.920943240967915244e+00
2.581915788062739239e+02 1.713028009448919420e+02 4.932955765758687630e+04 3.488341771156456161e+00
5.990474252289233448e+01 5.585746379467136080e+01 1.453723965450906326e+04 -1.326891517597736936e-01
2.514740146251676833e+01 1.965590549114915575e+01 9.635768002225046075e+03 -6.369092939653292262e+00
2.575752077542294671e+01 2.165948546208120717e+01 7.107938752106377251e+03 -5.240998620306100975e+00
2.671927702500440205e+01 1.884098965279303783e+01 1.164541553320906860e+04 -6.449138068226638154e+00
1.856868766227444212e+01 1.302610844152548708e+01 6.689243839749959079e+03 -9.615718301679617497e+00
1.838229842697445449e+01 1.261041461915610284e+01 7.019759426773156520e+03 -1.084865064003457036e+01
2.131578285497805325e+01 1.461617282817682018e+01 9.562780959966683440e+03 -7.644843429382703448e+00
3.048139457922388829e+01 2.609075551557901207e+01 1.617069605935821892e+04 -7.571985175242968324e+00
2.658568921667038509e+01 2.150049502531534173e+01 1.307582085660068697e+04 -6.931445989084508597e+00
4.611602659091461476e+01 3.271353151491837252e+01 2.533517479429428931e+04 -5.039947873927946631e+00
1.423676833221706950e+01 1.038300238875633674e+01 4.474776388042727376e+03 -1.430325584061715993e+01
1.435296530772045998e+01 1.176404120185643798e+01 4.492603798266014564e+03 -1.479863977833462485e+01
3.159335980215515960e+01 1.974970724944629907e+01 7.418996417397200275e+03 -2.714153271548674695e+00
4.119059050679385336e+01 3.711266479059244006e+01 3.053171334283880060e+04 -7.207306240359766747e+00
3.041042624253848814e+01 2.280164132077516470e+01 1.762538249892044041e+04 -7.416110961614005959e+00
2.007657047616383750e+01 1.250063521486312901e+01 4.696405757069725041e+03 -6.365943271078114307e+00
2.371787949836699383e+01 1.761724641465791663e+01 1.231569465492012205e+04 -7.564792773453614672e+00
1.527206174421545484e+02 5.999228838946474696e+01 5.256963715098459215e+04 1.062613948390456642e+00
3.415357411930649079e+01 2.503080490925099610e+01 3.809151282105865539e+04 -9.286496866427231822e+00
8.758860800211280662e+01 2.639824633295711465e+01 1.041352931895400434e+04 2.435368691169713884e+00
2.834497556711651356e+01 2.195767698262444867e+01 1.140187874970905614e+04 -6.104150642114841929e+00
2.268634721976543460e+02 1.368355199305898395e+02 7.308858493125753012e+04 2.336497265695211212e+00
3.813676674054708826e+01 3.247250494165186296e+01 8.307498533392375975e+03 -2.684074622867179016e+00
5.218722325184513267e+01 3.778279729632441075e+01 4.451558154491190362e+04 -5.514138569441037419e+00
4.673783490499118898e+01 3.960101915955802099e+01 3.239984470255287306e+04 -6.216903415846068981e+00
3.302545846739567992e+01 2.536118769950652663e+01 2.742843995351675039e+04 -8.400368511252686687e+00
1.684185319023456628e+01 1.510412891174804351e+01 7.151611357223893719e+03 -1.141509762638517600e+01
3.253215795156378221e+01 2.639713164094099085e+01 9.871328165990969865e+03 -4.658380101171381682e+00
1.666932393232455922e+01 1.251671769694544167e+01 7.044044496818716652e+03 -1.257861895112628936e+01
4.424297166006070370e+01 3.135350538740938831e+01 4.913122686676317244e+03 5.854452436979151742e-01
3.781006962135347749e+01 3.250111636484795241e+01 2.731106593952730327e+04 -7.446101835009507397e+00
2.764242899897176642e+01 2.299059978132543591e+01 8.452546282937171782e+03 -5.727400962996465950e+00
1.501592061694076996e+01 1.266865526591786484e+01 3.556571902943874193e+03 -1.276676909696247897e+01
2.398289655499592499e+01 1.693595167860917883e+01 1.231371101438782716e+04 -7.403168496012717981e+00
3.706434891466916781e+01 2.775820718766868112e+01 9.833096855479672740e+03 -3.476215410489931656e+00
2.636670535197143295e+02 1.840495101466187862e+02 2.409334605697926600e+04 3.301549217623996668e+00
1.770242650273947049e+01 1.433434840860564208e+01 6.142803858319806750e+03 -9.849944434096720158e+00
3.916567560727799702e+01 2.414696868206547364e+01 1.457617041418614281e+04 -3.658340704827971024e+00
2.232866673519888323e+01 1.675415138726002695e+01 6.610081496348498149e+03 -5.876662806995284427e+00
2.584249699534613853e+01 1.257944727279762098e+01 5.474340381550984603e+03 -2.539007638023932145e+00
1.859830075239083413e+01 1.369685876665559121e+01 8.084719487397050216e+03 -9.700535404035077747e+00
2.113359134996739641e+01 1.860918196560347582e+01 1.464881707502764402e+04 -9.530911001326845877e+00
1.056446676873341630e+02 9.131254147019456013e+01 3.843023606773968640e+04 -2.226173889556051222e-01
1.634998520356407425e+01 1.510625517979141463e+01 5.566048749670884717e+03 -1.074297974161789071e+01
2.995973678837162879e+01 2.509995496748805976e+01 1.564438970521550073e+04 -7.540684770621101762e+00
3.042586409663520186e+01 2.565941576570647698e+01 2.092506131960143466e+04 -8.243306144345520892e+00
2.856969795337114348e+01 2.368752379668356411e+01 1.520282752223115313e+04 -7.638900329639991327e+00
2.569365537024903645e+01 1.868955753770740813e+01 1.592013190133994431e+04 -8.327313155634296749e+00
1.521489986752827583e+01 1.102393997743647347e+01 4.917345715161432963e+03 -1.349574426698501028e+01
2.718199122963575576e+01 2.020482509698532780e+01 1.737146666630799882e+04 -8.195285631364100709e+00
9.007623511149553508e+01 6.221925511318807622e+01 1.339990559847494296e+04 1.654755423863964126e+00
2.387111029458652567e+01 2.252655822579649225e+01 1.034204332940461791e+04 -7.315401959331886417e+00
6.386911981934645155e+01 4.381826504607981576e+01 1.858734206167799130e+04 -1.439648385600094116e-01
1.598589189361292995e+02 1.325237820661228056e+02 5.387403051148919621e+04 1.860382183976149406e+00
5.156007141555708984e+01 4.060338227655906707e+01 7.904159539051637694e+03 3.041265298617084056e-01
4.021870000780221233e+01 3.427723131065188511e+01 2.111398531628827186e+04 -6.322201236496198362e+00
2.299855219623885816e+01 1.677168338039997764e+01 9.958353002693034796e+03 -7.012065467208316250e+00
1.038119362500569878e+02 9.180710013303871619e+01 1.869079118973846926e+04 1.331699877903794516e+00
4.017571193511578542e+01 3.252998428011668608e+01 2.211277266848143699e+04 -6.074384465652798326e+00
5.096896820747733869e+01 4.258791258942271440e+01 1.569721098690172585e+04 -2.584549311786297210e+00
2.673286226171396862e+01 1.765463808847122351e+01 9.742863471898552234e+03 -5.437612184186338737e+00
2.112864230034281263e+02 1.550465871349746863e+02 5.975209114052588848e+04 2.833367289865236671e+00
3.873577019984216463e+01 1.597650935370580427e+01 1.258659719360456074e+04 -1.294619703393120602e+00
1.530861926295825128e+02 1.348461698000391493e+02 2.526515454403661715e+04 2.196723128573196959e+00
2.720510087489067530e+01 2.242855520194114405e+01 1.572955265817957843e+04 -8.017938082518231369e+00
3.565333097845137900e+01 2.545259137411604655e+01 2.648155047371795081e+04 -7.841201509433769701e+00
3.038718263214531135e+01 2.050704498572981294e+01 1.555815454977514491e+04 -6.599897245962267789e+00
5.791964634882594254e+01 2.897568909411818794e+01 2.093949822228049743e+04 -7.295190364694761342e-01
7.865234570292440708e+01 6.399616838851643763e+01 2.996419941982593082e+04 -1.328888661325574816e+00
7.901101483816157156e+01 5.531191630598436859e+01 3.899468375348908012e+04 -1.988528368020205050e+00
3.052373881222246510e+01 2.107635718295912852e+01 1.356878590554741822e+04 -6.213181918332075782e+00
2.390719511706846134e+01 2.186087452109852336e+01 1.566990340865798498e+04 -8.682845718264127655e+00
3.680120555599916088e+01 3.151496949101678524e+01 7.444923109160901731e+03 -2.511632035029979448e+00
5.036730212643960414e+01 4.266541874711005278e+01 2.194899941238260362e+04 -3.588129399249485374e+00
1.877762450929892850e+02 1.483768341863472529e+02 3.643548237963742577e+04 2.525949077575926793e+00
1.335357959108333148e+02 9.773723236579255058e+01 2.523920868293787498e+04 1.738573891628714563e+00
2.076223022873245228e+01 1.575575770561342281e+01 1.149948354603759981e+04 -8.298695275634798918e+00
3.961225833414485464e+01 3.152974924447936544e+01 2.191740764048197889e+04 -6.089424848827270864e+00
3.493121852160068386e+01 2.762717403180502629e+01 2.912838257658542352e+04 -8.152898628665830927e+00
5.201575531848224188e+01 4.187425922848918702e+01 1.992891719979688423e+04 -3.028910337089019578e+00
2.365099316198564594e+01 1.697087695385679496e+01 8.975756899821790284e+03 -6.340354547822066422e+00
4.387586704929768189e+01 3.353763980028386271e+01 2.065007669899174653e+04 -5.364871781408705687e+00
1.429927926986519005e+01 1.251234760267562329e+01 6.847650980074151448e+03 -1.640227676996072859e+01
3.804307031901889502e+01 2.754352575107755996e+01 2.735727441369335065e+04 -6.995273638318476372e+00
6.486489036381320261e+01 4.191059168788835620e+01 6.623413130839762744e+04 -4.320980765985286354e+00
2.213118895117481344e+01 1.895877262119469009e+01 1.185144544466156003e+04 -7.820642628427293630e+00
1.688296682149175609e+01 1.406849359285830836e+01 6.295678172561038991e+03 -1.110275215341326849e+01
2.058523172940035550e+01 1.460590850347575653e+01 8.162329951326579248e+03 -7.914955391301525367e+00
7.049159830402945204e+01 5.819790962023415659e+01 5.149950364849772450e+04 -3.219231532546128705e+00
5.315875199690575670e+01 4.710136566945290326e+01 1.146934221746440926e+04 -4.627305134932413466e-01
4.797541850335537816e+01 4.348388021350340438e+01 1.380967905809135118e+04 -2.712093687122479224e+00
2.942850892859258494e+01 2.089395868123460787e+01 9.256455817752554140e+03 -5.044380856004575975e+00
6.173619185244652385e+01 4.015599951577823390e+01 1.235939637310518447e+04 -1.229345486921285868e+00
1.406749038245563810e+01 1.283560146422465920e+01 3.903344120548991668e+03 -1.492533949403128091e+01
